datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count_predicted
10-04-2011 7:00,2,0,0,2,14.76,18.18,100,6.0032,24
08-08-2012 21:00,3,0,1,1,30.34,34.85,66,7.0015,325
05-03-2011 18:00,1,0,0,2,19.68,23.485,59,22.0028,135
05-11-2011 6:00,4,0,0,1,10.66,12.12,60,16.9979,17
16-07-2011 20:00,3,0,0,1,29.52,33.335,51,15.0013,213
13-12-2012 00:00,4,0,1,2,11.49040613,13.14706764,52,15.34592126,38
04-01-2012 9:00,1,0,1,1,1.64,3.03,45,8.9981,158
18-08-2011 11:00,3,0,1,1,31.16,35.605,58,16.9979,183
15-11-2012 22:00,4,0,1,2,13.573354,15.19547874,65,12.49009069,117
13-11-2012 14:00,4,0,1,1,15.58,19.695,46,26.0027,132
09-12-2011 21:00,4,0,1,1,12.3,16.665,75,0.0,144
06-04-2012 3:00,2,0,1,1,13.68497703,16.59135394,52,22.19714814,5
10-08-2012 16:00,3,0,1,1,31.98,36.365,55,19.9995,392
17-09-2011 04:00,3,0,0,1,18.86,22.725,72,8.9981,11
16-11-2011 21:00,4,0,1,3,18.04,21.97,88,19.0012,88
12-06-2011 19:00,2,0,0,1,28.61167921,33.52657647,74,6.394001914,135
01-12-2011 7:00,4,0,1,1,9.84,10.605,65,23.9994,138
16-07-2011 09:00,3,0,0,1,28.7,32.575,54,15.0013,189
04-09-2011 23:00,3,0,0,2,29.52,34.09,70,11.0014,237
19-08-2011 12:00,3,0,1,2,30.34,34.09,62,6.0032,146
15-10-2012 23:00,4,0,1,1,18.86,22.725,63,15.0013,73
05-07-2012 17:00,3,0,1,1,37.72,42.425,35,11.0014,553
15-08-2011 09:00,3,0,1,1,26.10079922,29.32820011,80,23.50215499,386
14-01-2011 22:00,1,0,1,2,6.56,11.365,69,0.0,37
15-12-2012 16:00,4,0,0,1,16.4,20.455,50,8.9981,411
01-04-2011 4:00,2,0,1,2,9.84,11.365,93,16.9979,4
14-08-2012 02:00,3,0,1,2,27.88,31.82,83,12.998,9
11-04-2012 1:00,2,0,1,1,13.94,15.91,39,19.0012,16
11-06-2012 8:00,2,0,1,1,27.06,31.06,74,8.9981,410
14-03-2011 07:00,1,0,1,2,11.88259364,14.80180453,64,0.0,95
17-06-2012 22:00,2,0,0,1,24.6,30.305,60,12.998,231
16-09-2011 02:00,3,0,1,1,15.34360536,21.56052326,72,19.54186659,1
08-08-2011 19:00,3,0,1,1,33.62,37.12,43,7.0015,514
19-05-2012 21:00,2,0,0,1,26.24,31.06,50,0.0,280
18-05-2012 12:00,2,0,1,1,25.42,31.06,41,12.998,173
06-08-2012 22:00,3,0,1,1,30.34,34.85,70,6.0032,215
19-09-2012 17:00,3,0,1,1,24.6,31.06,38,15.0013,705
18-04-2012 07:00,2,0,1,2,20.5,24.24,39,12.998,147
18-02-2012 00:00,1,0,0,1,13.94,16.665,42,11.0014,109
14-02-2011 19:00,1,0,1,1,15.58,19.695,43,32.9975,216
17-08-2012 15:00,3,0,1,1,35.26,12.12,30,31.0009,428
11-03-2011 16:00,1,0,1,2,13.94,15.15,49,19.9995,164
17-05-2011 22:00,2,0,1,2,22.14,25.76,88,19.0012,130
13-04-2011 06:00,2,0,1,3,15.58,19.695,94,15.0013,37
17-10-2011 10:00,4,0,1,1,21.32,25.0,45,11.0014,321
09-07-2012 10:00,3,0,1,2,27.06,30.305,83,12.998,257
10-10-2012 20:00,4,0,1,1,21.99761568,24.77959552,49,33.10124895,452
05-08-2012 22:00,3,0,0,1,29.52,34.85,79,6.0032,234
18-06-2011 22:00,2,0,0,2,28.67377601,33.39143934,62,9.105215047,258
09-06-2012 11:00,2,0,0,1,31.16,33.335,35,0.0,321
09-03-2011 12:00,1,0,1,2,13.12,15.15,76,16.9979,62
12-04-2012 19:00,2,0,1,1,18.07898993,23.02369789,29,19.39544302,375
10-10-2011 20:00,4,1,0,1,24.6,29.545,73,0.0,190
19-03-2011 13:00,1,0,0,1,20.5,24.24,34,31.0009,308
11-09-2011 15:00,3,0,0,1,30.34,33.335,51,19.9995,631
13-06-2012 15:00,2,0,1,1,29.52,32.575,32,32.9975,430
08-03-2012 20:00,1,0,1,2,24.6,31.06,43,26.0027,304
12-01-2011 23:00,1,0,1,1,5.74,5.305,59,27.9993,13
13-12-2011 03:00,4,0,1,1,7.38,12.12,80,0.0,4
05-08-2011 10:00,3,0,1,1,30.34,34.09,55,8.9981,316
08-05-2011 23:00,2,0,0,1,18.86,22.725,88,6.0032,114
08-12-2011 4:00,4,0,1,2,9.84,9.85,60,31.0009,16
13-07-2012 17:00,3,0,1,2,32.8,35.605,36,11.0014,841
09-10-2011 7:00,4,0,0,1,18.04,21.97,86,0.0,58
17-10-2012 00:00,4,0,1,1,15.58,19.695,76,0.0,29
05-07-2012 11:00,3,0,1,1,36.9,40.91,35,19.9995,168
07-09-2011 11:00,3,0,1,3,24.6,25.76,94,0.0,37
10-02-2011 1:00,1,0,1,3,5.74,7.575,80,8.9981,7
04-05-2012 16:00,2,0,1,1,31.16,34.09,48,11.0014,490
19-09-2011 23:00,3,0,1,2,22.96,26.515,73,12.998,74
16-12-2011 10:00,4,0,1,1,13.45990165,14.3925772,47,18.86594846,331
14-06-2011 07:00,2,0,1,1,22.96,26.515,52,27.9993,233
06-11-2011 9:00,4,0,0,2,12.3,15.91,75,6.0032,141
18-01-2012 17:00,1,0,1,1,10.66,10.605,33,30.0026,263
09-12-2012 19:00,4,0,0,3,15.58,19.695,94,6.0032,79
15-11-2011 18:00,4,0,1,2,20.5,24.24,72,19.0012,299
01-10-2011 12:00,4,0,0,2,16.4,20.455,82,16.9979,148
10-06-2011 20:00,2,0,1,1,30.95502398,34.74994163,64,6.494158286,301
01-08-2011 9:00,3,0,1,1,33.62,37.12,41,0.0,344
08-07-2012 6:00,3,0,0,1,31.98,38.635,70,8.9981,23
08-10-2012 18:00,4,1,0,2,17.22,21.21,66,19.0012,394
14-06-2011 23:00,2,0,1,1,22.96,26.515,68,15.0013,97
01-06-2011 0:00,2,0,1,1,28.7,33.335,79,11.0014,60
02-08-2012 20:00,3,0,1,1,31.98,37.88,66,0.0,515
08-08-2011 9:00,3,0,1,1,31.16,34.85,55,26.0027,516
07-06-2012 12:00,2,0,1,1,29.33049135,32.65325661,43,0.099919505,174
08-09-2012 22:00,3,0,0,2,23.78,27.275,78,19.9995,157
16-12-2011 15:00,4,0,1,2,13.63259935,15.45233671,44,20.71288972,215
09-10-2011 8:00,4,0,0,1,18.86,22.725,88,0.0,114
19-08-2012 11:00,3,0,0,3,26.24,29.545,78,11.0014,137
13-04-2011 17:00,2,0,1,1,18.34049508,24.78218561,67,20.77881322,221
11-03-2012 13:00,1,0,0,1,17.22,21.21,41,19.9995,318
18-09-2012 02:00,3,0,1,3,24.6,25.76,94,12.998,5
05-11-2012 11:00,4,0,1,1,13.94,15.91,46,15.0013,193
17-05-2011 15:00,2,0,1,1,25.42,30.305,69,30.0026,221
11-06-2011 10:00,2,0,0,1,29.60639252,34.0011975,55,10.78562998,335
18-06-2012 17:00,2,0,1,2,24.6,29.545,73,12.998,554
13-06-2012 07:00,2,0,1,1,24.6,28.03,83,19.9995,263
04-05-2011 18:00,2,0,1,1,17.22,21.21,67,16.9979,404
14-07-2012 22:00,3,0,0,1,29.69177805,33.53439863,80,13.33942573,183
07-08-2012 9:00,3,0,1,2,28.7,33.335,74,8.9981,447
03-12-2012 20:00,4,0,1,2,18.86,22.725,77,0.0,346
17-07-2011 09:00,3,0,0,1,29.52,33.335,58,15.0013,196
05-01-2012 10:00,1,0,1,2,9.84,12.88,52,6.0032,128
01-09-2011 1:00,3,0,1,1,24.6,29.545,73,6.0032,19
03-08-2011 2:00,3,0,1,2,32.92880152,35.69051002,53,12.44110252,10
02-05-2012 7:00,2,0,1,2,21.53500299,26.01740964,87,13.26167805,210
07-02-2011 13:00,1,0,1,2,14.76,18.18,57,6.0032,119
10-02-2012 5:00,1,0,1,1,9.84,11.365,52,15.0013,12
06-07-2012 2:00,3,0,1,1,31.3347571,34.80240208,61,10.69727717,10
17-04-2012 17:00,2,0,1,1,25.5721233,31.75376231,27,20.90817237,466
06-10-2011 6:00,4,0,1,1,16.4,20.455,66,12.998,79
01-07-2012 14:00,3,0,0,1,37.72,41.665,33,16.9979,548
04-09-2012 23:00,3,0,1,1,29.52,34.85,74,19.9995,105
15-02-2012 15:00,1,0,1,1,17.22,21.21,41,15.0013,179
07-09-2012 0:00,3,0,1,1,26.24,28.79,89,8.9981,43
13-07-2011 10:00,3,0,1,1,33.62,37.88,46,12.998,287
10-06-2011 21:00,2,0,1,1,31.16,36.365,66,8.9981,236
19-01-2012 19:00,1,0,1,2,10.72720545,12.87508589,49,20.6610937,203
08-05-2011 16:00,2,0,0,1,24.6,31.06,46,7.0015,628
19-12-2011 18:00,4,0,1,1,14.76,17.425,50,12.998,303
13-08-2011 19:00,3,0,0,2,27.88,31.82,79,19.0012,177
10-05-2011 22:00,2,0,1,1,21.21707215,23.79437904,55,6.782605739,151
14-08-2012 16:00,3,0,1,1,33.62,37.12,43,15.0013,421
04-09-2012 6:00,3,0,1,2,27.70134457,31.97748738,88,6.995703373,90
01-08-2011 21:00,3,0,1,1,28.7,32.575,70,16.9979,331
03-12-2012 0:00,4,0,1,2,17.22,21.21,82,11.0014,29
18-10-2011 14:00,4,0,1,2,25.42,31.06,41,11.0014,197
19-09-2012 21:00,3,0,1,1,20.5,24.24,59,11.0014,271
10-01-2012 13:00,1,0,1,1,17.22,21.21,38,19.9995,125
17-12-2012 23:00,4,0,1,3,17.22,21.21,94,15.0013,45
19-01-2012 22:00,1,0,1,2,10.66,11.365,44,27.9993,75
15-04-2011 21:00,2,1,0,2,16.4,20.455,76,19.9995,82
14-11-2012 18:00,4,0,1,1,13.12,15.91,53,11.0014,456
19-08-2012 06:00,3,0,0,2,25.42,30.305,69,7.0015,28
19-05-2012 16:00,2,0,0,1,30.34,32.575,30,7.0015,747
05-03-2012 5:00,1,0,1,1,8.2,11.365,55,6.0032,15
18-01-2011 13:00,1,0,1,2,8.2,9.85,86,15.0013,26
01-02-2012 6:00,1,0,1,3,16.4,20.455,54,11.0014,45
03-12-2012 16:00,4,0,1,1,24.6,31.06,53,8.9981,463
16-06-2012 11:00,2,0,0,1,27.06,31.06,39,11.0014,551
12-02-2012 15:00,1,0,0,1,5.661103824,5.746901356,42,36.69470081,196
06-09-2012 6:00,3,0,1,2,28.7,33.335,84,6.0032,103
03-08-2012 5:00,3,0,1,1,27.06,30.305,83,11.0014,32
06-07-2012 15:00,3,0,1,1,37.72,40.91,29,12.998,303
07-11-2011 8:00,4,0,1,2,12.3,15.91,100,6.0032,273
04-06-2012 14:00,2,0,1,1,25.42,31.06,41,32.9975,164
18-11-2012 08:00,4,0,0,1,14.0407137,14.92106492,74,17.36122727,101
02-10-2012 18:00,4,0,1,3,25.42,27.275,94,6.0032,336
15-07-2011 20:00,3,0,1,1,28.7,32.575,51,15.0013,426
07-09-2012 17:00,3,0,1,1,31.98,37.12,59,22.0028,646
01-11-2011 21:00,4,0,1,1,14.76,18.94,81,0.0,143
03-09-2012 13:00,3,1,0,2,31.16,36.365,66,16.9979,326
12-03-2012 1:00,1,0,1,1,15.58,19.695,50,8.9981,7
17-10-2012 13:00,4,0,1,2,22.14,25.76,49,8.9981,148
15-07-2011 00:00,3,0,1,1,25.42,29.545,73,15.0013,41
09-04-2012 22:00,2,0,1,2,18.86,22.725,41,32.9975,128
10-06-2011 7:00,2,0,1,1,29.52,34.09,66,7.0015,143
15-02-2012 20:00,1,0,1,1,14.76,17.425,46,11.0014,185
15-10-2012 20:00,4,0,1,2,21.32,25.0,72,26.0027,249
08-08-2011 16:00,3,0,1,1,35.26,38.635,39,19.0012,382
03-09-2012 1:00,3,1,0,2,27.88,31.82,89,11.0014,33
01-12-2012 15:00,4,0,0,2,16.4,20.455,62,0.0,750
08-08-2011 7:00,3,0,1,1,29.52,34.09,62,19.9995,253
06-10-2012 7:00,4,0,0,1,22.14,25.76,83,19.9995,66
17-02-2011 04:00,1,0,1,1,13.12,15.91,57,12.998,4
07-11-2012 6:00,4,0,1,2,10.66,12.12,56,19.0012,101
09-06-2011 6:00,2,0,1,2,31.25695856,35.98478257,86,6.037632874,62
07-12-2012 17:00,4,0,1,2,15.58,19.695,66,0.0,427
18-08-2011 00:00,3,0,1,1,28.17010081,31.2650021,62,9.344694517,46
18-09-2011 02:00,3,0,0,1,18.04,21.97,82,16.9979,11
19-04-2011 15:00,2,0,1,2,22.14,25.76,65,11.0014,177
03-10-2012 6:00,4,0,1,2,24.6,25.76,94,8.9981,79
07-01-2011 14:00,1,0,1,2,8.461051271,8.877198157,42,16.60870189,45
11-08-2011 14:00,3,0,1,1,32.8,34.85,29,0.0,203
10-09-2012 10:00,3,0,1,1,25.11785153,31.53856917,52,18.91104563,319
04-02-2011 19:00,1,0,1,2,9.84,12.12,65,8.9981,134
10-12-2012 21:00,4,0,1,2,18.86,22.725,94,12.998,164
02-07-2011 3:00,3,0,0,1,26.24,31.06,53,0.0,17
18-05-2012 21:00,2,0,1,1,24.6,31.06,40,0.0,300
02-07-2011 16:00,3,0,0,1,36.08,37.12,22,15.0013,498
16-06-2012 07:00,2,0,0,1,22.14,25.76,68,12.998,77
05-02-2011 19:00,1,0,0,2,11.48,12.12,93,30.0026,54
02-11-2012 8:00,4,0,1,1,13.12,16.665,57,7.0015,440
19-07-2012 15:00,3,0,1,1,34.44,38.635,47,6.0032,267
11-07-2012 13:00,3,0,1,2,32.8,35.605,42,11.0014,216
09-01-2012 22:00,1,0,1,2,8.2,11.365,92,7.0015,46
02-02-2012 0:00,1,0,1,1,18.86,22.725,59,8.9981,39
11-04-2012 9:00,2,0,1,2,13.12,15.15,49,19.9995,244
19-04-2012 03:00,2,0,1,2,17.22,21.21,77,0.0,5
06-04-2012 20:00,2,0,1,1,18.86,22.725,24,19.0012,297
07-03-2011 4:00,1,0,1,1,8.2,7.575,80,35.0008,1
06-03-2011 6:00,1,0,0,2,16.1306503,22.57602975,94,24.67879741,3
15-02-2012 21:00,1,0,1,1,13.94,16.665,53,11.0014,131
07-06-2012 7:00,2,0,1,1,20.5,24.24,82,11.0014,366
02-08-2011 16:00,3,0,1,1,36.9,38.635,25,19.0012,351
14-04-2012 06:00,2,0,0,1,13.94,16.665,76,11.0014,14
14-10-2011 15:00,4,0,1,1,24.98332127,31.11928711,43,18.2088127,288
03-02-2011 8:00,1,0,1,1,5.74,6.06,50,23.9994,157
17-12-2011 02:00,4,0,0,2,11.48,13.635,56,15.0013,21
09-03-2012 10:00,1,0,1,2,13.94,14.395,36,32.9975,192
06-08-2012 13:00,3,0,1,1,32.8,37.12,49,15.0013,135
07-05-2012 6:00,2,0,1,1,18.86,22.725,88,7.0015,78
03-02-2011 14:00,1,0,1,1,9.02,9.85,37,26.0027,66
01-01-2012 10:00,1,0,0,1,12.3,15.91,81,7.0015,57
09-06-2011 22:00,2,0,1,2,30.34,34.09,58,11.0014,168
12-08-2012 11:00,3,0,0,1,30.34,33.335,42,11.0014,348
17-03-2011 01:00,1,0,1,1,14.76,17.425,71,15.0013,5
15-03-2011 10:00,1,0,1,2,13.12,15.91,66,12.998,128
07-07-2012 10:00,3,0,0,1,37.72,43.18,37,15.0013,237
06-10-2011 8:00,4,0,1,1,18.04,21.97,62,11.0014,420
14-03-2011 10:00,1,0,1,1,13.94,15.91,42,16.9979,139
15-03-2012 23:00,1,0,1,1,19.68,23.485,72,12.998,63
12-07-2011 9:00,3,0,1,1,32.44247347,36.00793349,52,33.45659181,453
08-12-2011 18:00,4,0,1,1,11.48,13.635,52,15.0013,357
05-10-2012 5:00,4,0,1,1,21.32,25.0,77,0.0,31
15-05-2012 23:00,2,0,1,3,22.96,26.515,88,7.0015,50
03-06-2011 14:00,2,0,1,1,28.7,31.82,28,19.0012,197
15-01-2012 16:00,1,0,0,1,9.02,10.605,29,19.9995,188
02-02-2012 4:00,1,0,1,3,16.4,20.455,82,6.0032,8
14-08-2011 17:00,3,0,0,1,31.16,35.605,62,8.9981,405
05-05-2012 12:00,2,0,0,1,29.49816969,34.26393688,57,7.115174789,612
12-02-2012 16:00,1,0,0,1,8.19171078,6.420406466,35,30.056158,254
03-07-2011 4:00,3,0,0,3,27.88,31.82,65,6.0032,10
06-06-2011 16:00,2,0,1,1,31.16,33.335,33,8.9981,416
19-11-2011 06:00,4,0,0,1,9.84,10.605,60,22.0028,13
13-02-2012 05:00,1,0,1,1,3.014107562,7.211006822,58,7.776271088,10
08-10-2012 10:00,4,1,0,2,15.58,19.695,68,8.9981,517
05-11-2012 5:00,4,0,1,2,12.3,13.635,52,22.0028,35
18-06-2011 20:00,2,0,0,2,29.52,33.335,58,8.9981,199
08-01-2011 18:00,1,0,0,1,5.74,6.06,39,19.9995,42
17-04-2012 11:00,2,0,1,1,25.34767358,32.42058305,39,27.56967744,172
14-07-2011 00:00,3,0,1,1,27.38099136,29.87878037,70,19.95984363,42
04-11-2012 8:00,4,0,0,1,12.3,15.15,56,8.9981,80
04-11-2012 18:00,4,0,0,1,14.76,17.425,43,15.0013,202
03-01-2012 7:00,1,0,1,1,5.74,6.06,59,16.9979,80
02-11-2012 19:00,4,0,1,2,15.58,19.695,43,19.9995,360
08-03-2012 4:00,1,0,1,1,18.04,21.97,72,19.0012,7
02-05-2012 16:00,2,0,1,1,26.24,30.305,65,11.0014,406
13-05-2012 04:00,2,0,0,2,22.14,25.76,68,12.998,13
14-09-2012 01:00,3,0,1,1,22.96,26.515,73,6.0032,18
03-02-2011 19:00,1,0,1,1,8.2,12.88,40,0.0,122
11-08-2012 9:00,3,0,0,1,27.88,31.82,79,12.998,161
09-01-2011 7:00,1,0,0,1,1.466819286,4.240201091,52,14.05800389,8
12-01-2011 5:00,1,0,1,1,5.74,7.575,86,11.0014,11
17-05-2012 14:00,2,0,1,1,26.24,31.06,38,12.998,223
17-08-2011 07:00,3,0,1,1,27.06,31.06,65,6.0032,208
19-01-2012 16:00,1,0,1,1,10.66,11.365,41,22.0028,190
16-11-2012 00:00,4,0,1,2,13.12,16.665,66,7.0015,29
01-12-2012 9:00,4,0,0,2,10.66,12.12,93,16.9979,133
10-05-2012 9:00,2,0,1,1,20.5,24.24,59,31.0009,562
15-05-2012 21:00,2,0,1,3,26.24,30.305,73,19.0012,174
04-11-2012 11:00,4,0,0,1,15.58,19.695,46,15.0013,253
14-10-2011 03:00,4,0,1,1,22.96,26.515,94,8.9981,7
09-07-2012 5:00,3,0,1,2,27.06,30.305,83,15.0013,33
02-06-2011 17:00,2,0,1,1,31.16,32.575,20,35.0008,540
06-07-2011 14:00,3,0,1,1,31.25830275,37.22423707,64,19.31599093,103
15-10-2012 04:00,4,0,1,2,22.96,26.515,68,15.0013,7
12-08-2011 11:00,3,0,1,1,31.16,33.335,29,0.0,237
17-04-2011 16:00,2,0,0,1,22.14,25.76,30,23.9994,524
08-01-2012 18:00,1,0,0,1,13.94,15.91,46,15.0013,79
17-01-2012 23:00,1,0,1,1,18.86,22.725,72,26.0027,38
10-11-2011 12:00,4,0,1,2,17.22,21.21,67,23.9994,113
17-06-2012 15:00,2,0,0,1,27.58640498,31.89819277,51,15.57811457,932
04-05-2011 7:00,2,0,1,3,13.94,15.15,93,23.9994,33
12-02-2012 23:00,1,0,0,1,5.74,6.82,43,15.0013,50
05-05-2012 12:00,2,0,0,1,29.52,33.335,58,7.0015,624
19-04-2011 22:00,2,0,1,1,19.68,23.485,77,6.0032,86
17-05-2011 07:00,2,0,1,2,21.32,25.0,94,16.9979,160
05-02-2012 15:00,1,0,0,2,12.3,14.395,56,16.9979,286
18-04-2011 10:00,2,0,1,2,21.32,25.0,55,7.0015,233
15-10-2011 23:00,4,0,0,1,19.68,23.485,41,11.0014,196
13-11-2012 05:00,4,0,1,2,13.94,15.91,87,19.0012,17
01-11-2012 10:00,4,0,1,3,14.76,17.425,62,12.998,231
08-09-2011 15:00,3,0,1,3,27.06,29.545,89,19.9995,88
11-02-2012 14:00,1,0,0,2,10.66,12.12,81,16.9979,191
04-11-2012 16:00,4,0,0,1,16.4,20.455,40,22.0028,369
04-08-2011 13:00,3,0,1,1,31.16,35.605,58,0.0,147
05-11-2012 14:00,4,0,1,1,15.12674658,19.90432832,40,10.02502043,165
02-11-2012 15:00,4,0,1,2,16.4,20.455,40,27.9993,234
03-04-2011 6:00,2,0,0,1,11.48,13.635,65,12.998,11
11-07-2012 10:00,3,0,1,2,29.52,34.09,62,8.9981,419
05-09-2012 6:00,3,0,1,1,28.7,33.335,79,19.0012,98
16-09-2011 14:00,3,0,1,2,22.14,25.76,45,11.0014,177
10-11-2012 9:00,4,0,0,1,14.76,17.425,66,12.998,197
10-05-2012 5:00,2,0,1,1,18.86,22.725,72,19.9995,27
19-03-2012 15:00,1,0,1,1,26.24,31.06,57,15.0013,393
06-08-2011 16:00,3,0,0,3,30.32386645,33.95473664,78,10.2749018,344
16-04-2011 19:00,2,0,0,2,21.55550721,24.70442908,95,28.14026179,38
14-11-2012 11:00,4,0,1,1,13.12,15.15,49,16.9979,226
08-04-2011 3:00,2,0,1,3,13.94,16.665,76,11.0014,3
04-05-2012 15:00,2,0,1,2,29.52,34.09,62,7.0015,373
09-10-2012 14:00,4,0,1,2,22.14,25.76,64,12.998,227
02-05-2012 1:00,2,0,1,1,22.96,26.515,83,0.0,25
07-07-2011 18:00,3,0,1,1,34.44,37.88,44,19.9995,507
07-05-2011 21:00,2,0,0,1,22.14,25.76,49,15.0013,210
14-02-2011 14:00,1,0,1,1,24.6,29.545,15,32.9975,97
12-02-2012 22:00,1,0,0,1,5.74,7.575,43,11.0014,53
09-03-2011 10:00,1,0,1,2,12.3,14.395,75,16.9979,168
12-07-2011 8:00,3,0,1,1,31.16,35.605,58,15.0013,366
01-04-2011 19:00,2,0,1,1,13.94,15.15,49,22.0028,217
10-11-2011 1:00,4,0,1,2,16.4,20.455,87,0.0,11
14-07-2012 13:00,3,0,0,2,31.16,35.605,62,6.0032,694
14-09-2011 08:00,3,0,1,1,25.42,28.79,83,11.0014,356
11-07-2011 14:00,3,0,1,1,35.26,41.665,53,19.0012,124
19-04-2012 20:00,2,0,1,1,22.96,26.515,49,15.0013,297
10-06-2011 14:00,2,0,1,1,35.26,38.635,39,0.0,111
15-07-2011 04:00,3,0,1,1,24.6,29.545,73,11.0014,12
08-06-2011 16:00,2,0,1,1,37.72,43.94,40,15.0013,238
11-01-2011 0:00,1,0,1,1,5.74,8.335,59,7.0015,9
09-09-2012 7:00,3,0,0,1,22.14,25.76,73,11.0014,68
18-05-2012 13:00,2,0,1,1,26.24,31.06,36,11.0014,182
16-12-2012 22:00,4,0,0,2,16.4,20.455,82,12.998,99
02-10-2012 0:00,4,0,1,2,22.54144063,26.54142249,75,1.239596321,37
01-10-2011 19:00,4,0,0,2,15.58,19.695,82,12.998,89
12-06-2012 20:00,2,0,1,1,27.88,31.82,83,12.998,315
12-02-2011 20:00,1,0,0,1,10.66,12.88,41,15.0013,59
09-03-2012 6:00,1,0,1,2,15.05567473,21.12041912,53,25.28121456,54
15-05-2011 04:00,2,0,0,2,21.32,25.0,100,0.0,8
12-02-2012 14:00,1,0,0,1,6.56,6.06,40,35.0008,197
16-09-2011 01:00,3,0,1,1,17.22,21.21,67,12.998,13
01-03-2012 19:00,1,0,1,1,19.68,23.485,41,22.0028,281
16-07-2011 07:00,3,0,0,1,25.36096197,30.28049033,72,9.465736635,63
03-11-2011 4:00,4,0,1,1,14.14227627,17.75211571,86,6.901999602,9
12-05-2011 8:00,2,0,1,1,20.77874039,24.50675984,78,12.94073316,405
17-01-2011 21:00,1,1,0,3,6.912973634,6.544659498,81,14.40508515,0
16-10-2012 14:00,4,0,1,1,22.14,25.76,39,16.9979,219
07-05-2012 12:00,2,0,1,2,22.74674107,26.90685338,69,13.73805721,125
12-12-2012 19:00,4,0,1,2,12.3,14.395,56,15.0013,331
11-08-2012 16:00,3,0,0,1,32.8,36.365,46,19.9995,543
18-01-2012 05:00,1,0,1,1,13.94,14.395,46,35.0008,12
11-12-2011 16:00,4,0,0,1,12.3,16.665,26,0.0,297
15-05-2011 08:00,2,0,0,2,22.14,25.76,94,8.9981,67
05-04-2012 2:00,2,0,1,1,18.86,22.725,33,30.0026,9
05-08-2011 7:00,3,0,1,1,27.06,30.305,78,8.9981,235
17-04-2011 09:00,2,0,0,1,16.4,20.455,43,19.0012,173
07-12-2011 19:00,4,0,1,3,13.94,14.395,87,43.0006,91
07-11-2012 18:00,4,0,1,2,13.12,14.395,53,23.9994,388
15-07-2012 20:00,3,0,0,1,29.52,34.85,79,16.9979,140
05-09-2012 2:00,3,0,1,1,28.7,33.335,84,12.998,10
11-12-2012 8:00,4,0,1,2,13.94,15.15,61,19.9995,339
09-07-2011 21:00,3,0,0,1,30.34,34.09,58,11.0014,233
07-12-2011 11:00,4,0,1,3,18.04,21.97,100,6.0032,53
01-11-2012 16:00,4,0,1,2,16.4,20.455,54,11.0014,469
17-03-2011 00:00,1,0,1,1,15.58,19.695,66,16.9979,17
11-08-2012 4:00,3,0,0,1,25.42,28.79,83,7.0015,12
02-01-2012 23:00,1,1,0,1,9.02,10.605,44,16.9979,33
08-07-2012 1:00,3,0,0,1,33.62,39.395,56,7.0015,106
16-03-2012 11:00,1,0,1,2,18.04,21.97,77,0.0,206
19-12-2012 18:00,4,0,1,1,15.58,19.695,50,23.9994,383
19-08-2012 20:00,3,0,0,2,25.81678357,28.9437615,74,13.01974558,149
17-03-2011 10:00,1,0,1,1,18.04,21.97,54,22.0028,198
04-03-2012 19:00,1,0,0,1,12.3,12.88,36,32.9975,96
08-08-2011 3:00,3,0,1,1,27.93474485,28.34414154,87,0.265771042,5
04-12-2011 16:00,4,0,0,1,17.22,21.21,58,15.0013,425
18-02-2012 11:00,1,0,0,1,13.12,16.665,57,8.9981,253
09-08-2012 10:00,3,0,1,1,32.8,37.88,55,15.0013,303
14-07-2011 06:00,3,0,1,1,24.6,30.305,60,15.0013,95
17-01-2012 09:00,1,0,1,3,13.48269599,16.90002559,81,15.93246989,64
15-05-2012 16:00,2,0,1,1,28.55492715,32.47741909,66,11.31640293,341
15-12-2011 12:00,4,0,1,2,16.96167601,22.0225614,57,32.33865006,133
06-11-2011 23:00,4,0,0,1,13.94,17.425,87,6.0032,145
06-02-2012 22:00,1,0,1,1,12.3,15.15,65,8.9981,74
07-07-2012 9:00,3,0,0,1,34.44,41.665,59,11.0014,158
19-11-2011 20:00,4,0,0,2,14.76,18.18,57,7.0015,100
16-12-2011 10:00,4,0,1,1,13.94,15.15,46,19.9995,340
16-10-2012 05:00,4,0,1,1,17.22,21.21,67,16.9979,22
10-02-2012 13:00,1,0,1,2,12.3,15.91,42,6.0032,76
06-06-2012 8:00,2,0,1,1,22.14,25.76,68,0.0,662
17-05-2012 01:00,2,0,1,1,24.6,28.03,83,11.0014,21
19-12-2012 03:00,4,0,1,1,10.66,13.635,75,8.9981,5
03-12-2011 10:00,4,0,0,1,13.12,16.665,61,8.9981,157
10-01-2011 21:00,1,0,1,1,5.74,6.82,59,12.998,46
11-09-2011 4:00,3,0,0,1,24.6,28.03,83,8.9981,14
19-06-2012 20:00,2,0,1,1,32.8,37.88,55,16.9979,443
02-02-2011 22:00,1,0,1,1,9.674665089,9.453405804,44,16.7088192,54
11-05-2011 14:00,2,0,1,1,24.91805935,31.36728309,51,5.43963695,137
18-06-2011 15:00,2,0,0,2,33.62,37.88,46,8.9981,536
05-06-2011 10:00,2,0,0,2,25.42,29.545,73,6.0032,216
08-02-2012 18:00,1,0,1,3,9.84,12.88,87,7.0015,114
15-07-2012 12:00,3,0,0,1,34.44,38.635,47,7.0015,448
